Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_11,cmat_mulx_avx_looped_accumulate,15,11,4,22,Backend,76,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_12,cmat_mulx_avx_looped_accumulate,15,12,4,24,Backend,82,32.53,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_13,cmat_mulx_avx_looped_accumulate,15,13,4,26,Backend,88,32.53,Backend,116
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_14,cmat_mulx_avx_looped_accumulate,15,14,4,28,Backend,94,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_15,cmat_mulx_avx_looped_accumulate,15,15,4,30,Backend,100,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_16,cmat_mulx_avx_looped_accumulate,15,16,4,32,Backend,106,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_17,cmat_mulx_avx_looped_accumulate,15,17,4,34,Backend,112,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_18,cmat_mulx_avx_looped_accumulate,15,18,4,9,Backend,20,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_19,cmat_mulx_avx_looped_accumulate,15,19,4,9,Backend,20,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_15_dot_product_length_20,cmat_mulx_avx_looped_accumulate,15,20,4,9,Backend,20,32.53,Backend,117
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_2,cmat_mulx_avx_looped_accumulate,16,2,4,4.47,Backend,16,35,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_3,cmat_mulx_avx_looped_accumulate,16,3,4,12,Backend,28,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_4,cmat_mulx_avx_looped_accumulate,16,4,4,14,Backend,36,35,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_5,cmat_mulx_avx_looped_accumulate,16,5,4,16,Backend,44,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_6,cmat_mulx_avx_looped_accumulate,16,6,4,12,Backend,46,34.47,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_7,cmat_mulx_avx_looped_accumulate,16,7,4,14,Backend,52,34.47,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_8,cmat_mulx_avx_looped_accumulate,16,8,4,16,Backend,58,35,Backend,120
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_9,cmat_mulx_avx_looped_accumulate,16,9,4,18,Backend,65,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_10,cmat_mulx_avx_looped_accumulate,16,10,4,20,Backend,70,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_11,cmat_mulx_avx_looped_accumulate,16,11,4,22,Backend,76,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_12,cmat_mulx_avx_looped_accumulate,16,12,4,24,Backend,82,34.47,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_13,cmat_mulx_avx_looped_accumulate,16,13,4,26,Backend,88,34.47,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_14,cmat_mulx_avx_looped_accumulate,16,14,4,28,Backend,94,34.47,Backend,123
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_15,cmat_mulx_avx_looped_accumulate,16,15,4,30,Backend,100,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_16,cmat_mulx_avx_looped_accumulate,16,16,4,32,Backend,106,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_17,cmat_mulx_avx_looped_accumulate,16,17,4,34,Backend,112,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_18,cmat_mulx_avx_looped_accumulate,16,18,4,9,Backend,20,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_19,cmat_mulx_avx_looped_accumulate,16,19,4,9,Backend,20,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_16_dot_product_length_20,cmat_mulx_avx_looped_accumulate,16,20,4,9,Backend,20,34.47,Backend,122
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_2,cmat_mulx_avx_looped_accumulate,17,2,4,4.47,Backend,16,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_3,cmat_mulx_avx_looped_accumulate,17,3,4,6.79,FrontEnd,27,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_4,cmat_mulx_avx_looped_accumulate,17,4,4,14,Backend,36,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_5,cmat_mulx_avx_looped_accumulate,17,5,4,16,Backend,44,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_6,cmat_mulx_avx_looped_accumulate,17,6,4,12,Backend,46,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_7,cmat_mulx_avx_looped_accumulate,17,7,4,14,Backend,52,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_8,cmat_mulx_avx_looped_accumulate,17,8,4,16,Backend,58,28.53,Backend,94
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_9,cmat_mulx_avx_looped_accumulate,17,9,4,18,Backend,64,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_10,cmat_mulx_avx_looped_accumulate,17,10,4,20,Backend,70,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_11,cmat_mulx_avx_looped_accumulate,17,11,4,22,Backend,76,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_12,cmat_mulx_avx_looped_accumulate,17,12,4,24,Backend,82,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_13,cmat_mulx_avx_looped_accumulate,17,13,4,26,Backend,88,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_14,cmat_mulx_avx_looped_accumulate,17,14,4,28,Backend,94,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_15,cmat_mulx_avx_looped_accumulate,17,15,4,30,Backend,100,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_16,cmat_mulx_avx_looped_accumulate,17,16,4,32,Backend,106,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_17,cmat_mulx_avx_looped_accumulate,17,17,4,34,Backend,112,28,Backend,97
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_18,cmat_mulx_avx_looped_accumulate,17,18,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_19,cmat_mulx_avx_looped_accumulate,17,19,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_17_dot_product_length_20,cmat_mulx_avx_looped_accumulate,17,20,4,9,Backend,20,28,Backend,96
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_2,cmat_mulx_avx_looped_accumulate,18,2,4,4.53,FrontEnd,17,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_3,cmat_mulx_avx_looped_accumulate,18,3,4,6.79,FrontEnd,27,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_4,cmat_mulx_avx_looped_accumulate,18,4,4,8.74,Dependency chains,35,8.74,Dependency chains,35
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_5,cmat_mulx_avx_looped_accumulate,18,5,4,10.75,Backend,44,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_6,cmat_mulx_avx_looped_accumulate,18,6,4,12,Backend,47,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_7,cmat_mulx_avx_looped_accumulate,18,7,4,14,Backend,53,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_8,cmat_mulx_avx_looped_accumulate,18,8,4,16,Backend,58,8.52,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_9,cmat_mulx_avx_looped_accumulate,18,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_10,cmat_mulx_avx_looped_accumulate,18,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_11,cmat_mulx_avx_looped_accumulate,18,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_12,cmat_mulx_avx_looped_accumulate,18,12,4,24,Backend,82,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_13,cmat_mulx_avx_looped_accumulate,18,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_14,cmat_mulx_avx_looped_accumulate,18,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_15,cmat_mulx_avx_looped_accumulate,18,15,4,30,Backend,100,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_16,cmat_mulx_avx_looped_accumulate,18,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_17,cmat_mulx_avx_looped_accumulate,18,17,4,34,Backend,112,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_18,cmat_mulx_avx_looped_accumulate,18,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_19,cmat_mulx_avx_looped_accumulate,18,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_18_dot_product_length_20,cmat_mulx_avx_looped_accumulate,18,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_2,cmat_mulx_avx_looped_accumulate,19,2,4,4.53,FrontEnd,17,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_3,cmat_mulx_avx_looped_accumulate,19,3,4,6.79,FrontEnd,27,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_4,cmat_mulx_avx_looped_accumulate,19,4,4,8.74,Dependency chains,35,8.74,Dependency chains,35
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_5,cmat_mulx_avx_looped_accumulate,19,5,4,10.75,Backend,44,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_6,cmat_mulx_avx_looped_accumulate,19,6,4,12,Backend,47,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_7,cmat_mulx_avx_looped_accumulate,19,7,4,14,Backend,53,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_8,cmat_mulx_avx_looped_accumulate,19,8,4,16,Backend,58,8.52,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_9,cmat_mulx_avx_looped_accumulate,19,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_10,cmat_mulx_avx_looped_accumulate,19,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_11,cmat_mulx_avx_looped_accumulate,19,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_12,cmat_mulx_avx_looped_accumulate,19,12,4,24,Backend,82,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_13,cmat_mulx_avx_looped_accumulate,19,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_14,cmat_mulx_avx_looped_accumulate,19,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_15,cmat_mulx_avx_looped_accumulate,19,15,4,30,Backend,100,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_16,cmat_mulx_avx_looped_accumulate,19,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_17,cmat_mulx_avx_looped_accumulate,19,17,4,34,Backend,112,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_18,cmat_mulx_avx_looped_accumulate,19,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_19,cmat_mulx_avx_looped_accumulate,19,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_19_dot_product_length_20,cmat_mulx_avx_looped_accumulate,19,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_2,cmat_mulx_avx_looped_accumulate,20,2,4,4.53,FrontEnd,17,8.53,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_3,cmat_mulx_avx_looped_accumulate,20,3,4,6.79,FrontEnd,27,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_4,cmat_mulx_avx_looped_accumulate,20,4,4,8.74,Dependency chains,35,8.74,Dependency chains,35
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_5,cmat_mulx_avx_looped_accumulate,20,5,4,10.75,Backend,44,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_6,cmat_mulx_avx_looped_accumulate,20,6,4,12,Backend,47,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_7,cmat_mulx_avx_looped_accumulate,20,7,4,14,Backend,53,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_8,cmat_mulx_avx_looped_accumulate,20,8,4,16,Backend,58,8.52,FrontEnd,34
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_9,cmat_mulx_avx_looped_accumulate,20,9,4,18,Backend,64,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_10,cmat_mulx_avx_looped_accumulate,20,10,4,20,Backend,70,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_11,cmat_mulx_avx_looped_accumulate,20,11,4,22,Backend,76,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_12,cmat_mulx_avx_looped_accumulate,20,12,4,24,Backend,82,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_13,cmat_mulx_avx_looped_accumulate,20,13,4,26,Backend,88,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_14,cmat_mulx_avx_looped_accumulate,20,14,4,28,Backend,94,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_15,cmat_mulx_avx_looped_accumulate,20,15,4,30,Backend,100,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_16,cmat_mulx_avx_looped_accumulate,20,16,4,32,Backend,106,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_17,cmat_mulx_avx_looped_accumulate,20,17,4,34,Backend,112,8.79,FrontEnd,37
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_18,cmat_mulx_avx_looped_accumulate,20,18,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_19,cmat_mulx_avx_looped_accumulate,20,19,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_looped_accumulate_nr_c_20_dot_product_length_20,cmat_mulx_avx_looped_accumulate,20,20,4,9,Backend,20,8.53,FrontEnd,36
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_2,cmat_mulx_avx_stripmine,2,2,14,4.95,Backend,10,14.79,FrontEnd,65
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_3,cmat_mulx_avx_stripmine,2,3,22,7.2,Backend,14,20,FrontEnd,92
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_4,cmat_mulx_avx_stripmine,2,4,30,10.95,Backend,26,27.26,FrontEnd,129
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_5,cmat_mulx_avx_stripmine,2,5,38,14.95,Backend,38,34.95,Backend,166
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_6,cmat_mulx_avx_stripmine,2,6,46,19,Backend,50,41,Backend,193
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_7,cmat_mulx_avx_stripmine,2,7,54,22.84,Backend,62,48,Backend,225
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_8,cmat_mulx_avx_stripmine,2,8,62,27,Backend,74,54.79,Backend,257
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_9,cmat_mulx_avx_stripmine,2,9,70,31,Backend,86,61,Backend,288
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_10,cmat_mulx_avx_stripmine,2,10,78,35,Backend,98,68,Backend,322
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_11,cmat_mulx_avx_stripmine,2,11,86,43,Backend,110,75,Backend,352
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_12,cmat_mulx_avx_stripmine,2,12,94,48,Backend,122,82,Backend,384
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_13,cmat_mulx_avx_stripmine,2,13,102,52,Backend,134,88.53,Backend,419
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_14,cmat_mulx_avx_stripmine,2,14,110,56,Backend,146,95,Backend,453
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_15,cmat_mulx_avx_stripmine,2,15,118,60,Backend,158,102,Backend,487
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_16,cmat_mulx_avx_stripmine,2,16,126,64,Backend,170,109,Backend,520
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_17,cmat_mulx_avx_stripmine,2,17,134,74,Backend,182,116,Backend,554
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_18,cmat_mulx_avx_stripmine,2,18,142,72,Backend,194,122,Backend,587
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_19,cmat_mulx_avx_stripmine,2,19,150,76,Backend,206,129,Backend,621
cmat_mulx_avx_stripmine_nr_c_2_dot_product_length_20,cmat_mulx_avx_stripmine,2,20,158,80,Backend,218,136,Backend,654
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_2,cmat_mulx_avx_stripmine,3,2,21,7.57,Backend,15,17.95,Dependency chains,81
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_3,cmat_mulx_avx_stripmine,3,3,33,13.53,Backend,33,28.42,Backend,134
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_4,cmat_mulx_avx_stripmine,3,4,45,20.53,Backend,51,41,Backend,179
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_5,cmat_mulx_avx_stripmine,3,5,57,27.37,Backend,69,47.95,Backend,221
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_6,cmat_mulx_avx_stripmine,3,6,69,35,Backend,87,57.95,Backend,264
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_7,cmat_mulx_avx_stripmine,3,7,81,40,Backend,105,66.95,Backend,307
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_8,cmat_mulx_avx_stripmine,3,8,93,46,Backend,123,75.95,Backend,351
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_9,cmat_mulx_avx_stripmine,3,9,105,52.11,Backend,141,84.95,Backend,389
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_10,cmat_mulx_avx_stripmine,3,10,117,59,Backend,159,94.47,Backend,435
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_11,cmat_mulx_avx_stripmine,3,11,129,66.68,Backend,177,103.95,Backend,479
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_12,cmat_mulx_avx_stripmine,3,12,141,72.05,Backend,195,113.47,Backend,524
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_13,cmat_mulx_avx_stripmine,3,13,153,83,Backend,213,122.95,Backend,569
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_14,cmat_mulx_avx_stripmine,3,14,165,89,Backend,231,132.47,Backend,614
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_15,cmat_mulx_avx_stripmine,3,15,177,96,Backend,249,141.95,Backend,659
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_16,cmat_mulx_avx_stripmine,3,16,189,102,Backend,267,151.47,Backend,704
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_17,cmat_mulx_avx_stripmine,3,17,201,114,Backend,285,160.95,Backend,750
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_18,cmat_mulx_avx_stripmine,3,18,213,114,Backend,303,170.47,Backend,796
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_19,cmat_mulx_avx_stripmine,3,19,225,120,Backend,321,179.95,Backend,841
cmat_mulx_avx_stripmine_nr_c_3_dot_product_length_20,cmat_mulx_avx_stripmine,3,20,237,126,Backend,339,189.47,Backend,885
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_2,cmat_mulx_avx_stripmine,4,2,28,12.11,Backend,28,24.21,Backend,113
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_3,cmat_mulx_avx_stripmine,4,3,44,20,Backend,52,35.95,Backend,163
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_4,cmat_mulx_avx_stripmine,4,4,60,28,Backend,76,49.95,Backend,223
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_5,cmat_mulx_avx_stripmine,4,5,76,40,Backend,100,62.95,Backend,278
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_6,cmat_mulx_avx_stripmine,4,6,92,48,Backend,124,74.95,Backend,333
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_7,cmat_mulx_avx_stripmine,4,7,108,56,Backend,148,87.42,Backend,385
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_8,cmat_mulx_avx_stripmine,4,8,124,65,Backend,172,99.95,Backend,439
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_9,cmat_mulx_avx_stripmine,4,9,140,73,Backend,196,112.95,Backend,496
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_10,cmat_mulx_avx_stripmine,4,10,156,81,Backend,220,125.95,Backend,555
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_11,cmat_mulx_avx_stripmine,4,11,172,94,Backend,244,137.95,Backend,611
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_12,cmat_mulx_avx_stripmine,4,12,188,101,Backend,268,150.95,Backend,668
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_13,cmat_mulx_avx_stripmine,4,13,204,110,Backend,292,163.42,Backend,724
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_14,cmat_mulx_avx_stripmine,4,14,220,118,Backend,316,175.95,Backend,782
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_15,cmat_mulx_avx_stripmine,4,15,236,126,Backend,340,188.95,Backend,840
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_16,cmat_mulx_avx_stripmine,4,16,252,134,Backend,364,201.42,Backend,895
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_17,cmat_mulx_avx_stripmine,4,17,268,154,Backend,388,213.95,Backend,953
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_18,cmat_mulx_avx_stripmine,4,18,284,150,Backend,412,226.95,Backend,1010
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_19,cmat_mulx_avx_stripmine,4,19,300,158,Backend,436,239.42,Backend,1068
cmat_mulx_avx_stripmine_nr_c_4_dot_product_length_20,cmat_mulx_avx_stripmine,4,20,316,166,Backend,460,251.95,Backend,1125
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_2,cmat_mulx_avx_stripmine,5,2,35,16.53,Backend,41,31.37,Backend,146
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_3,cmat_mulx_avx_stripmine,5,3,55,26.47,Backend,71,46.42,Backend,202
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_4,cmat_mulx_avx_stripmine,5,4,75,38.42,Backend,101,62.95,Backend,268
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_5,cmat_mulx_avx_stripmine,5,5,95,48.53,Backend,131,77.95,Backend,331
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_6,cmat_mulx_avx_stripmine,5,6,115,61,Backend,161,93.95,Backend,399
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_7,cmat_mulx_avx_stripmine,5,7,135,72,Backend,191,109.95,Backend,465
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_8,cmat_mulx_avx_stripmine,5,8,155,84,Backend,221,125.95,Backend,532
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_9,cmat_mulx_avx_stripmine,5,9,175,94.11,Backend,251,141.95,Backend,602
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_10,cmat_mulx_avx_stripmine,5,10,195,105,Backend,281,157.95,Backend,671
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_11,cmat_mulx_avx_stripmine,5,11,215,116.68,Backend,311,173.95,Backend,742
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_12,cmat_mulx_avx_stripmine,5,12,235,126.58,Backend,341,190.47,Backend,811
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_13,cmat_mulx_avx_stripmine,5,13,255,142,Backend,371,206.47,Backend,881
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_14,cmat_mulx_avx_stripmine,5,14,275,148,Backend,401,221.95,Backend,948
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_15,cmat_mulx_avx_stripmine,5,15,295,162,Backend,431,238.47,Backend,1018
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_16,cmat_mulx_avx_stripmine,5,16,315,172,Backend,461,253.95,Backend,1085
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_17,cmat_mulx_avx_stripmine,5,17,335,194,Backend,491,269.95,Backend,1156
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_18,cmat_mulx_avx_stripmine,5,18,355,192,Backend,521,286.47,Backend,1226
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_19,cmat_mulx_avx_stripmine,5,19,375,202,Backend,551,302.47,Backend,1294
cmat_mulx_avx_stripmine_nr_c_5_dot_product_length_20,cmat_mulx_avx_stripmine,5,20,395,212,Backend,581,317.95,Backend,1362
